"시군구별","적용인구별","항목","단위","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"경주시","가입자수","시군구별 적용인구 현황","명","75554","77023","77817","79324","81392","80970","82853","85526",
"경주시","피부양자수","시군구별 적용인구 현황","명","109249","107117","105310","101820","99531","96667","93574","87301",
"경주시","가입자수","시군구별 적용인구 현황","명","72344","71382","71350","72362","74947","76218","76561","78769",
"경주시","세대수","시군구별 적용인구 현황","세대","39957","39988","40670","42396","45537","47399","48300","50425",
"김천시","건강보험적용인구","시군구별 적용인구 현황","명","134856","137249","138255","136733","137127","136470","136855","136519",
"김천시","사업장수","시군구별 적용인구 현황","개","2634","2851","3054","3251","3404","3555","3790","3813",
"김천시","총가입자수","시군구별 적용인구 현황","명","96993","99685","100765","98808","98872","97890","97543","94451",
"김천시","가입자수","시군구별 적용인구 현황","명","36495","38526","39660","40014","41120","41712","42563","43397",
"김천시","피부양자수","시군구별 적용인구 현황","명","60498","61159","61105","58794","57752","56178","54980","51054",
"김천시","가입자수","시군구별 적용인구 현황","명","37863","37564","37490","37925","38255","38580","39312","42068",
"김천시","세대수","시군구별 적용인구 현황","세대","19879","20029","20605","21466","22307","23115","24003","26039",
"안동시","건강보험적용인구","시군구별 적용인구 현황","명","160996","161041","159155","155227","153338","152200","151062","149378",
"안동시","사업장수","시군구별 적용인구 현황","개","3798","4039","4411","4698","4860","4846","5056","5123",
"안동시","총가입자수","시군구별 적용인구 현황","명","113787","114728","113281","109702","108532","107105","105822","101563",
"안동시","가입자수","시군구별 적용인구 현황","명","40620","42287","43012","43312","44756","45676","46553","47061",
"안동시","피부양자수","시군구별 적용인구 현황","명","73167","72441","70269","66390","63776","61429","59269","54502",
"안동시","가입자수","시군구별 적용인구 현황","명","47209","46313","45874","45525","44806","45095","45240","47815",
"안동시","세대수","시군구별 적용인구 현황","세대","25709","25615","26010","26658","26800","27516","28071","30147",
"구미시","건강보험적용인구","시군구별 적용인구 현황","명","415463","415562","418108","417734","416168","412264","408901","404839",
"구미시","사업장수","시군구별 적용인구 현황","개","10635","11115","11609","12161","12536","12825","13232","13240",
"구미시","총가입자수","시군구별 적용인구 현황","명","311109","311546","314814","312187","309944","305681","303767","297387",
"구미시","가입자수","시군구별 적용인구 현황","명","139140","139973","145063","145951","146938","147762","151010","153042",
"구미시","피부양자수","시군구별 적용인구 현황","명","171969","171573","169751","166236","163006","157919","152757","144345",
"구미시","가입자수","시군구별 적용인구 현황","명","104354","104016","103294","105547","106224","106583","105134","107452",
"구미시","세대수","시군구별 적용인구 현황","세대","55251","55455","56432","59052","60823","62708","63398","66485",
"영주시","건강보험적용인구","시군구별 적용인구 현황","명","103687","103494","103037","101761","100489","98589","97731","96963",
"영주시","사업장수","시군구별 적용인구 현황","개","2169","2323","2458","2597","2634","2695","2740","2757",
"영주시","총가입자수","시군구별 적용인구 현황","명","71028","71544","71357","70334","69286","67510","66610","64221",
"영주시","가입자수","시군구별 적용인구 현황","명","24222","25036","25746","26373","27052","27130","27499","28258",
"영주시","피부양자수","시군구별 적용인구 현황","명","46806","46508","45611","43961","42234","40380","39111","35963",
"영주시","가입자수","시군구별 적용인구 현황","명","32659","31950","31680","31427","31203","31079","31121","32742",
"영주시","세대수","시군구별 적용인구 현황","세대","17438","17366","17478","17946","18226","18544","19021","20384",
"영천시","건강보험적용인구","시군구별 적용인구 현황","명","96526","96903","97317","98447","99738","98921","99053","98546",
"영천시","사업장수","시군구별 적용인구 현황","개","2750","2934","3135","3254","3427","3585","3680","3750",
"영천시","총가입자수","시군구별 적용인구 현황","명","65954","66589","67252","67630","68547","67751","67567","65745",
"영천시","가입자수","시군구별 적용인구 현황","명","24337","25296","26030","27186","28419","28584","29025","29912",
"영천시","피부양자수","시군구별 적용인구 현황","명","41617","41293","41222","40444","40128","39167","38542","35833",
"영천시","가입자수","시군구별 적용인구 현황","명","30572","30314","30065","30817","31191","31170","31486","32801",
"영천시","세대수","시군구별 적용인구 현황","세대","17067","17200","17396","18427","19154","19591","20100","21189",
"상주시","건강보험적용인구","시군구별 적용인구 현황","명","98135","97807","97308","96798","97275","94012","92904","92387",
"상주시","사업장수","시군구별 적용인구 현황","개","1968","1997","2138","2261","2485","2636","2583","2643",
"상주시","총가입자수","시군구별 적용인구 현황","명","64595","64675","64651","64237","64310","61940","60572","58387",
"상주시","가입자수","시군구별 적용인구 현황","명","19980","20551","21296","22180","22976","22814","22723","23253",
"상주시","피부양자수","시군구별 적용인구 현황","명","44615","44124","43355","42057","41334","39126","37849","35134",
"상주시","가입자수","시군구별 적용인구 현황","명","33540","33132","32657","32561","32965","32072","32332","34000",
"상주시","세대수","시군구별 적용인구 현황","세대","17499","17554","17675","18199","18907","18901","19481","20792",
"문경시","건강보험적용인구","시군구별 적용인구 현황","명","72319","71448","70388","69217","69889","69079","68974","68727",
"문경시","사업장수","시군구별 적용인구 현황","개","1450","1569","1741","1997","1969","1962","2037","2005",
"문경시","총가입자수","시군구별 적용인구 현황","명","49008","48159","47827","46504","47354","46372","45890","44632",
"문경시","가입자수","시군구별 적용인구 현황","명","16564","16503","16997","17173","18309","18454","18881","19485",
"문경시","피부양자수","시군구별 적용인구 현황","명","32444","31656","30830","29331","29045","27918","27009","25147",
"문경시","가입자수","시군구별 적용인구 현황","명","23311","23289","22561","22713","22535","22707","23084","24095",
"문경시","세대수","시군구별 적용인구 현황","세대","12569","12740","12720","13140","13407","13851","14354","15266",
"경산시","건강보험적용인구","시군구별 적용인구 현황","명","251918","253140","254828","256364","259206","259435","267484","267904",
"경산시","사업장수","시군구별 적용인구 현황","개","6738","7215","7602","8038","8365","8624","9086","9161",
"경산시","총가입자수","시군구별 적용인구 현황","명","177713","179880","181573","182251","184292","182985","186897","183523",
"경산시","가입자수","시군구별 적용인구 현황","명","73832","75964","77850","80518","83544","84767","88907","90921",
"경산시","피부양자수","시군구별 적용인구 현황","명","103881","103916","103723","101733","100748","98218","97990","92602",
"경산시","가입자수","시군구별 적용인구 현황","명","74205","73260","73255","74113","74914","76450","80587","84381",
"경산시","세대수","시군구별 적용인구 현황","세대","38865","38707","39424","41084","42609","44548","49402","52836",
"군위군","건강보험적용인구","시군구별 적용인구 현황","명","23371","23441","23481","23196","23195","22622","22399","22884",
"군위군","사업장수","시군구별 적용인구 현황","개","562","641","656","660","667","702","727","773",
"군위군","총가입자수","시군구별 적용인구 현황","명","15902","15986","16021","15618","15608","15078","14791","14661",
"군위군","가입자수","시군구별 적용인구 현황","명","5042","5182","5278","5340","5594","5547","5547","5854",
"군위군","피부양자수","시군구별 적용인구 현황","명","10860","10804","10743","10278","10014","9531","9244","8807",
"군위군","가입자수","시군구별 적용인구 현황","명","7469","7455","7460","7578","7587","7544","7608","8223",
"군위군","세대수","시군구별 적용인구 현황","세대","4295","4328","4433","4650","4788","4837","4976","5473",
"의성군","건강보험적용인구","시군구별 적용인구 현황","명","51480","51317","50857","50498","50312","49470","48757","48572",
"의성군","사업장수","시군구별 적용인구 현황","개","1021","1095","1137","1164","1250","1278","1321","1305",
"의성군","총가입자수","시군구별 적용인구 현황","명","33893","33897","33748","33134","33075","32500","31610","30640",
"의성군","가입자수","시군구별 적용인구 현황","명","8906","9198","9385","9615","10070","10474","10259","10746",
"의성군","피부양자수","시군구별 적용인구 현황","명","24987","24699","24363","23519","23005","22026","21351","19894",
"의성군","가입자수","시군구별 적용인구 현황","명","17587","17420","17109","17364","17237","16970","17147","17932",
"의성군","세대수","시군구별 적용인구 현황","세대","9768","9769","9794","10181","10414","10520","10856","11589",
"청송군","건강보험적용인구","시군구별 적용인구 현황","명","24970","25008","24822","24601","24402","23998","23619","23415",
"청송군","사업장수","시군구별 적용인구 현황","개","557","570","602","637","657","665","676","668",
"청송군","총가입자수","시군구별 적용인구 현황","명","15455","15511","15674","15419","15344","15014","14592","14025",
"청송군","가입자수","시군구별 적용인구 현황","명","4490","4567","4784","4974","5167","5310","5199","5268",
"청송군","피부양자수","시군구별 적용인구 현황","명","10965","10944","10890","10445","10177","9704","9393","8757",
"청송군","가입자수","시군구별 적용인구 현황","명","9515","9497","9148","9182","9058","8984","9027","9390",
"청송군","세대수","시군구별 적용인구 현황","세대","5451","5459","5406","5543","5617","5669","5793","6102",
"영양군","건강보험적용인구","시군구별 적용인구 현황","명","16525","16457","16311","16262","15997","15822","15640","15413",
"영양군","사업장수","시군구별 적용인구 현황","개","340","390","387","396","412","405","406","437",
"영양군","총가입자수","시군구별 적용인구 현황","명","10410","10450","10576","10436","10203","10079","9849","9452",
"영양군","가입자수","시군구별 적용인구 현황","명","2858","2962","3098","3153","3257","3412","3522","3661",
"영양군","피부양자수","시군구별 적용인구 현황","명","7552","7488","7478","7283","6946","6667","6327","5791",
"영양군","가입자수","시군구별 적용인구 현황","명","6115","6007","5735","5826","5794","5743","5791","5961",
"영양군","세대수","시군구별 적용인구 현황","세대","3458","3475","3423","3545","3592","3627","3753","3937",
"영덕군","건강보험적용인구","시군구별 적용인구 현황","명","36978","36877","36480","36079","35715","34725","33955","33333",
"영덕군","사업장수","시군구별 적용인구 현황","개","663","776","832","816","872","892","895","940",
"영덕군","총가입자수","시군구별 적용인구 현황","명","21139","21271","21360","20912","20750","20122","19661","18850",
"영덕군","가입자수","시군구별 적용인구 현황","명","6668","6890","7070","7241","7559","7575","7643","7857",
"영덕군","피부양자수","시군구별 적용인구 현황","명","14471","14381","14290","13671","13191","12547","12018","10993",
"영덕군","가입자수","시군구별 적용인구 현황","명","15839","15606","15120","15167","14965","14603","14294","14483",
"영덕군","세대수","시군구별 적용인구 현황","세대","9086","8981","8875","9083","9301","9311","9277","9536",
"청도군","건강보험적용인구","시군구별 적용인구 현황","명","41808","41977","41839","41618","41648","41046","40793","40702",
"청도군","사업장수","시군구별 적용인구 현황","개","825","855","947","947","1058","1109","1129","1239",
"청도군","총가입자수","시군구별 적용인구 현황","명","27820","27877","28045","27608","27508","27048","26425","25670",
"청도군","가입자수","시군구별 적용인구 현황","명","8440","8810","9042","9237","9497","9702","9716","10065",
"청도군","피부양자수","시군구별 적용인구 현황","명","19380","19067","19003","18371","18011","17346","16709","15605",
"청도군","가입자수","시군구별 적용인구 현황","명","13988","14100","13794","14010","14140","13998","14368","15032",
"청도군","세대수","시군구별 적용인구 현황","세대","7805","7930","7902","8271","8554","8717","9094","9691",
"고령군","건강보험적용인구","시군구별 적용인구 현황","명","34596","34148","33693","32926","32710","31311","30574","30524",
"고령군","사업장수","시군구별 적용인구 현황","개","1555","1617","1726","1793","1815","1867","1959","1896",
"고령군","총가입자수","시군구별 적용인구 현황","명","23113","22837","22630","22043","21982","20944","20161","19775",
"고령군","가입자수","시군구별 적용인구 현황","명","9523","9129","9162","9122","9413","9064","8870","9244",
"고령군","피부양자수","시군구별 적용인구 현황","명","13590","13708","13468","12921","12569","11880","11291","10531",
"고령군","가입자수","시군구별 적용인구 현황","명","11483","11311","11063","10883","10728","10367","10413","10749",
"고령군","세대수","시군구별 적용인구 현황","세대","6362","6306","6268","6328","6491","6477","6649","6959",
"성주군","건강보험적용인구","시군구별 적용인구 현황","명","43703","44394","44476","44166","43492","42936","42483","42360",
"성주군","사업장수","시군구별 적용인구 현황","개","1750","1841","2017","2112","2208","2246","2336","2483",
"성주군","총가입자수","시군구별 적용인구 현황","명","27315","28106","28543","27961","27458","26749","26605","25897",
"성주군","가입자수","시군구별 적용인구 현황","명","9024","9728","10214","10337","10446","10268","10624","10780",
"성주군","피부양자수","시군구별 적용인구 현황","명","18291","18378","18329","17624","17012","16481","15981","15117",
"성주군","가입자수","시군구별 적용인구 현황","명","16388","16288","15933","16205","16034","16187","15878","16463",
"성주군","세대수","시군구별 적용인구 현황","세대","8618","8707","8743","9171","9356","9634","9743","10254",
"칠곡군","건강보험적용인구","시군구별 적용인구 현황","명","120710","121780","119538","117578","116084","113647","112757","111875",
"칠곡군","사업장수","시군구별 적용인구 현황","개","4261","4505","4822","4967","5289","5507","5836","6232",
"칠곡군","총가입자수","시군구별 적용인구 현황","명","85986","86926","85035","82724","81028","78373","77411","75758",
"칠곡군","가입자수","시군구별 적용인구 현황","명","39204","40456","39887","38992","38606","37712","38285","39263",
"칠곡군","피부양자수","시군구별 적용인구 현황","명","46782","46470","45148","43732","42422","40661","39126","36495",
"칠곡군","가입자수","시군구별 적용인구 현황","명","34724","34854","34503","34854","35056","35274","35346","36117",
"칠곡군","세대수","시군구별 적용인구 현황","세대","18264","18507","18754","19379","20002","20658","21182","22312",
"예천군","건강보험적용인구","시군구별 적용인구 현황","명","42310","44052","47152","51332","53324","53913","54210","54316",
"예천군","사업장수","시군구별 적용인구 현황","개","828","883","940","1032","1099","1163","1225","1323",
"예천군","총가입자수","시군구별 적용인구 현황","명","28099","29569","32512","35504","37278","37633","37800","37234",
"예천군","가입자수","시군구별 적용인구 현황","명","7663","8518","10043","11881","13245","13764","14530","15384",
"예천군","피부양자수","시군구별 적용인구 현황","명","20436","21051","22469","23623","24033","23869","23270","21850",
"예천군","가입자수","시군구별 적용인구 현황","명","14211","14483","14640","15828","16046","16280","16410","17082",
"예천군","세대수","시군구별 적용인구 현황","세대","7634","7848","8093","8924","9373","9714","9986","10624",
"봉화군","건강보험적용인구","시군구별 적용인구 현황","명","31874","31746","31678","31382","30826","30231","29743","29256",
"봉화군","사업장수","시군구별 적용인구 현황","개","632","657","691","777","846","888","954","959",
"봉화군","총가입자수","시군구별 적용인구 현황","명","20514","20452","20399","20280","19894","19561","18797","17887",
"봉화군","가입자수","시군구별 적용인구 현황","명","5728","5894","6076","6316","6502","6634","6395","6591",
"봉화군","피부양자수","시군구별 적용인구 현황","명","14786","14558","14323","13964","13392","12927","12402","11296",
"봉화군","가입자수","시군구별 적용인구 현황","명","11360","11294","11279","11102","10932","10670","10946","11369",
"봉화군","세대수","시군구별 적용인구 현황","세대","6161","6262","6401","6529","6531","6591","6924","7243",
"울진군","건강보험적용인구","시군구별 적용인구 현황","명","48771","49186","48721","47894","47324","47373","46741","46049",
"울진군","사업장수","시군구별 적용인구 현황","개","993","1133","1171","1178","1177","1224","1240","1265",
"울진군","총가입자수","시군구별 적용인구 현황","명","32432","32914","32476","31811","31247","31300","30509","29721",
"울진군","가입자수","시군구별 적용인구 현황","명","12386","13070","13336","13310","13619","14080","14013","14606",
"울진군","피부양자수","시군구별 적용인구 현황","명","20046","19844","19140","18501","17628","17220","16496","15115",
"울진군","가입자수","시군구별 적용인구 현황","명","16339","16272","16245","16083","16077","16073","16232","16328",
"울진군","세대수","시군구별 적용인구 현황","세대","9604","9746","9827","9970","10403","10659","10941","11239",
"울릉군","건강보험적용인구","시군구별 적용인구 현황","명","9754","9603","9613","9522","9408","8889","8807","8932",
"울릉군","사업장수","시군구별 적용인구 현황","개","207","209","212","228","239","238","253","283",
"울릉군","총가입자수","시군구별 적용인구 현황","명","5852","5811","5836","5813","5640","5338","5385","5360",
"울릉군","가입자수","시군구별 적용인구 현황","명","2628","2673","2808","2939","2889","2851","3037","3223",
"울릉군","피부양자수","시군구별 적용인구 현황","명","3224","3138","3028","2874","2751","2487","2348","2137",
"울릉군","가입자수","시군구별 적용인구 현황","명","3902","3792","3777","3709","3768","3551","3422","3572",
"울릉군","세대수","시군구별 적용인구 현황","세대","2404","2390","2421","2466","2550","2439","2359","2512",
"경상남도","건강보험적용인구","시군구별 적용인구 현황","명","3317200","3323704","3329908","3323860","3327339","3299426","3276592","3250104",
"경상남도","사업장수","시군구별 적용인구 현황","개","86557","91533","94917","99450","104465","107487","112205","113900",
"경상남도","총가입자수","시군구별 적용인구 현황","명","2393090","2395998","2390937","2389988","2393728","2359909","2341495","2283189",
"경상남도","가입자수","시군구별 적용인구 현황","명","1005787","1022207","1033280","1068942","1099033","1101401","1121548","1143014",
"경상남도","피부양자수","시군구별 적용인구 현황","명","1387303","1373791","1357657","1321046","1294695","1258508","1219947","1140175",
"경상남도","가입자수","시군구별 적용인구 현황","명","924110","927706","938971","933872","933611","939517","935097","966915",
"경상남도","세대수","시군구별 적용인구 현황","세대","490740","499129","512453","525391","542219","558808","568163","599549",
"창원시 의창구","건강보험적용인구","시군구별 적용인구 현황","명","254535","249325","250741","249867","256191","259740","215613","213656",
"창원시 의창구","사업장수","시군구별 적용인구 현황","개","8396","8740","9215","9669","10040","10405","9304","9411",
"창원시 의창구","총가입자수","시군구별 적용인구 현황","명","185815","182091","183766","183688","189117","191434","157769","154281",
"창원시 의창구","가입자수","시군구별 적용인구 현황","명","83181","82457","84830","87351","92508","95203","79845","81387",
"창원시 의창구","피부양자수","시군구별 적용인구 현황","명","102634","99634","98936","96337","96609","96231","77924","72894",
"창원시 의창구","가입자수","시군구별 적용인구 현황","명","68720","67234","66975","66179","67074","68306","57844","59375",
"창원시 의창구","세대수","시군구별 적용인구 현황","세대","36179","35970","36516","37259","38632","40268","34983","36811",
"창원시 성산구","건강보험적용인구","시군구별 적용인구 현황","명","235183","233374","229811","229061","222845","216215","253259","250340",
"창원시 성산구","사업장수","시군구별 적용인구 현황","개","6927","7130","7294","7624","7721","7781","9660","9933",
"창원시 성산구","총가입자수","시군구별 적용인구 현황","명","193218","191697","188262","187365","180947","173728","203009","198584",
"창원시 성산구","가입자수","시군구별 적용인구 현황","명","87308","88854","89251","92219","90454","88199","106625","108260",
"창원시 성산구","피부양자수","시군구별 적용인구 현황","명","105910","102843","99011","95146","90493","85529","96384","90324",
"창원시 성산구","가입자수","시군구별 적용인구 현황","명","41965","41677","41549","41696","41898","42487","50250","51756",
"창원시 성산구","세대수","시군구별 적용인구 현황","세대","22462","22711","23167","24166","24870","25747","31406","32974",
"창원시 마산합포구","건강보험적용인구","시군구별 적용인구 현황","명","176318","176186","176206","175245","172948","170313","176373","174761",
"창원시 마산합포구","사업장수","시군구별 적용인구 현황","개","3848","4095","4302","4498","4637","4803","4990","4970",
"창원시 마산합포구","총가입자수","시군구별 적용인구 현황","명","121638","121595","121773","121181","119574","117215","122172","118846",
"창원시 마산합포구","가입자수","시군구별 적용인구 현황","명","51643","52289","53136","54693","54612","54020","58240","58849",
"창원시 마산합포구","피부양자수","시군구별 적용인구 현황","명","69995","69306","68637","66488","64962","63195","63932","59997",
"창원시 마산합포구","가입자수","시군구별 적용인구 현황","명","54680","54591","54433","54064","53374","53098","54201","55915",
"창원시 마산합포구","세대수","시군구별 적용인구 현황","세대","29584","29895","30275","30939","31358","31961","33345","34863",
"창원시 마산회원구","건강보험적용인구","시군구별 적용인구 현황","명","206270","206105","199088","195118","189534","186992","182876","179697",
"창원시 마산회원구","사업장수","시군구별 적용인구 현황","개","4539","4837","4906","5027","5132","5213","5392","5445",
"창원시 마산회원구","총가입자수","시군구별 적용인구 현황","명","148733","149041","143771","141836","137173","134768","131894","127679",
"창원시 마산회원구","가입자수","시군구별 적용인구 현황","명","64492","65821","64231","65428","64030","63786","64553","64919",
"창원시 마산회원구","피부양자수","시군구별 적용인구 현황","명","84241","83220","79540","76408","73143","70982","67341","62760",
"창원시 마산회원구","가입자수","시군구별 적용인구 현황","명","57537","57064","55317","53282","52361","52224","50982","52018",
"창원시 마산회원구","세대수","시군구별 적용인구 현황","세대","30688","30847","30404","30149","30243","30921","30793","32166",
"창원시 진해구","건강보험적용인구","시군구별 적용인구 현황","명","184088","185317","187908","191019","191991","190745","192922","191933",
"창원시 진해구","사업장수","시군구별 적용인구 현황","개","2985","3198","3282","3517","3766","3910","4139","4171",
"창원시 진해구","총가입자수","시군구별 적용인구 현황","명","142680","142735","144550","145878","146213","143103","145090","140594",
"창원시 진해구","가입자수","시군구별 적용인구 현황","명","60369","60833","62272","65761","67453","66791","70324","71472",
"창원시 진해구","피부양자수","시군구별 적용인구 현황","명","82311","81902","82278","80117","78760","76312","74766","69122",
"창원시 진해구","가입자수","시군구별 적용인구 현황","명","41408","42582","43358","45141","45778","47642","47832","51339",
"창원시 진해구","세대수","시군구별 적용인구 현황","세대","22639","23260","24063","25826","26972","28485","29169","31765",
"진주시","건강보험적용인구","시군구별 적용인구 현황","명","335372","338041","336959","338070","340317","340846","340837","338181",
"진주시","사업장수","시군구별 적용인구 현황","개","8701","9228","9808","10351","10927","11204","11665","11838",
"진주시","총가입자수","시군구별 적용인구 현황","명","241426","244178","243915","244639","247605","248146","248192","241285",
"진주시","가입자수","시군구별 적용인구 현황","명","97624","100869","103052","107251","112150","115298","118529","120556",
"진주시","피부양자수","시군구별 적용인구 현황","명","143802","143309","140863","137388","135455","132848","129663","120729",
"진주시","가입자수","시군구별 적용인구 현황","명","93946","93863","93044","93431","92712","92700","92645","96896",
"진주시","세대수","시군구별 적용인구 현황","세대","49072","49720","50266","52170","53320","54888","56142","59839",
"통영시","건강보험적용인구","시군구별 적용인구 현황","명","136313","134669","131920","129707","128404","125049","121944","119574",
"통영시","사업장수","시군구별 적용인구 현황","개","2886","2983","2951","3064","3276","3357","3443","3478",
"통영시","총가입자수","시군구별 적용인구 현황","명","83849","82218","78018","78016","77578","74775","72786","70117",
"통영시","가입자수","시군구별 적용인구 현황","명","34732","34055","32070","33492","34632","33755","33552","33890",
"통영시","피부양자수","시군구별 적용인구 현황","명","49117","48163","45948","44524","42946","41020","39234","36227",
"통영시","가입자수","시군구별 적용인구 현황","명","52464","52451","53902","51691","50826","50274","49158","49457",
"통영시","세대수","시군구별 적용인구 현황","세대","27324","27577","28408","28104","28883","29304","29268","29997",
"사천시","건강보험적용인구","시군구별 적용인구 현황","명","111944","111397","111276","111000","109810","108782","107836","107472",
"사천시","사업장수","시군구별 적용인구 현황","개","2844","2887","3068","3347","3621","3622","3750","3648",
"사천시","총가입자수","시군구별 적용인구 현황","명","77880","77331","77203","77222","76677","75362","74878","73240",
"사천시","가입자수","시군구별 적용인구 현황","명","31270","31461","32166","33560","34666","34746","35191","36156",
"사천시","피부양자수","시군구별 적용인구 현황","명","46610","45870","45037","43662","42011","40616","39687","37084",
"사천시","가입자수","시군구별 적용인구 현황","명","34064","34066","34073","33778","33133","33420","32958","34232",
"사천시","세대수","시군구별 적용인구 현황","세대","18678","18712","19046","19533","19863","20413","20529","21727",
"김해시","건강보험적용인구","시군구별 적용인구 현황","명","530080","530376","533269","534239","545843","544471","540380","539530",
"김해시","사업장수","시군구별 적용인구 현황","개","18220","19225","19678","20492","21407","22096","23103","23556",
"김해시","총가입자수","시군구별 적용인구 현황","명","389843","391956","393783","394868","402962","399844","397195","391343",
"김해시","가입자수","시군구별 적용인구 현황","명","173767","177979","181460","186950","195405","197014","200942","205896",
"김해시","피부양자수","시군구별 적용인구 현황","명","216076","213977","212323","207918","207557","202830","196253","185447",
"김해시","가입자수","시군구별 적용인구 현황","명","140237","138420","139486","139371","142881","144627","143185","148187",
"김해시","세대수","시군구별 적용인구 현황","세대","70854","71475","73435","75561","80118","83102","84287","89216",
"밀양시","건강보험적용인구","시군구별 적용인구 현황","명","103736","103938","103634","102655","102724","102010","101044","101048",
"밀양시","사업장수","시군구별 적용인구 현황","개","2217","2450","2586","2675","2859","2913","3100","3103",
"밀양시","총가입자수","시군구별 적용인구 현황","명","69490","69908","70138","69045","68380","68121","66985","65337",
"밀양시","가입자수","시군구별 적용인구 현황","명","24897","25440","25916","26593","27271","28008","28199","29063",
"밀양시","피부양자수","시군구별 적용인구 현황","명","44593","44468","44222","42452","41109","40113","38786","36274",
"밀양시","가입자수","시군구별 적용인구 현황","명","34246","34030","33496","33610","34344","33889","34059","35711",
"밀양시","세대수","시군구별 적용인구 현황","세대","18412","18603","18613","19315","20487","20710","21279","22704",
"거제시","건강보험적용인구","시군구별 적용인구 현황","명","259442","260698","255510","250763","250478","246787","240965","236952",
"거제시","사업장수","시군구별 적용인구 현황","개","4980","5308","5100","5118","5452","5571","5754","5795",
"거제시","총가입자수","시군구별 적용인구 현황","명","201236","197504","185407","183842","185945","179586","173003","168594",
"거제시","가입자수","시군구별 적용인구 현황","명","92006","89733","81495","82381","86572","83303","80650","82335",
"거제시","피부양자수","시군구별 적용인구 현황","명","109230","107771","103912","101461","99373","96283","92353","86259",
"거제시","가입자수","시군구별 적용인구 현황","명","58206","63194","70103","66921","64533","67201","67962","68358",
"거제시","세대수","시군구별 적용인구 현황","세대","32041","34394","37522","36722","37219","39584","40345","41584",
"양산시","건강보험적용인구","시군구별 적용인구 현황","명","300515","312536","334430","344518","347627","348628","351683","351268",
"양산시","사업장수","시군구별 적용인구 현황","개","7966","8806","9379","10015","10688","11092","11744","12030",
"양산시","총가입자수","시군구별 적용인구 현황","명","218076","226545","243136","249725","252440","252294","254522","250933",
"양산시","가입자수","시군구별 적용인구 현황","명","96882","102081","111350","117188","121241","123052","126836","129971",
"양산시","피부양자수","시군구별 적용인구 현황","명","121194","124464","131786","132537","131199","129242","127686","120962",
"양산시","가입자수","시군구별 적용인구 현황","명","82439","85991","91294","94793","95187","96334","97161","100335",
"양산시","세대수","시군구별 적용인구 현황","세대","42466","45049","48698","51929","53785","55547","57328","60636",
"의령군","건강보험적용인구","시군구별 적용인구 현황","명","28389","27034","26889","26646","26504","25903","25506","25265",
"의령군","사업장수","시군구별 적용인구 현황","개","563","605","674","726","875","832","887","892",
"의령군","총가입자수","시군구별 적용인구 현황","명","19380","18383","18275","18101","18018","17432","17157","16552",
"의령군","가입자수","시군구별 적용인구 현황","명","6720","5917","6015","6299","6652","6473","6652","6833",
"의령군","피부양자수","시군구별 적용인구 현황","명","12660","12466","12260","11802","11366","10959","10505","9719",
"의령군","가입자수","시군구별 적용인구 현황","명","9009","8651","8614","8545","8486","8471","8349","8713",
"의령군","세대수","시군구별 적용인구 현황","세대","5263","5148","5192","5309","5443","5567","5583","5917",
"함안군","건강보험적용인구","시군구별 적용인구 현황","명","68475","69264","68768","67545","66445","64681","62959","62202",
"함안군","사업장수","시군구별 적용인구 현황","개","3140","3261","3413","3475","3579","3677","3811","3982",
"함안군","총가입자수","시군구별 적용인구 현황","명","48412","49480","48997","47748","46909","45707","44155","42716",
"함안군","가입자수","시군구별 적용인구 현황","명","19259","20435","20560","20546","20528","20568","20096","20431",
"함안군","피부양자수","시군구별 적용인구 현황","명","29153","29045","28437","27202","26381","25139","24059","22285",
"함안군","가입자수","시군구별 적용인구 현황","명","20063","19784","19771","19797","19536","18974","18804","19486",
"함안군","세대수","시군구별 적용인구 현황","세대","10833","10925","11054","11400","11662","11721","11758","12308",
"창녕군","건강보험적용인구","시군구별 적용인구 현황","명","61781","62509","62820","62304","61994","61001","59773","58401",
"창녕군","사업장수","시군구별 적용인구 현황","개","1430","1508","1634","1673","1772","1835","1933","1922",
"창녕군","총가입자수","시군구별 적용인구 현황","명","41100","41848","42055","41473","40877","40046","39036","37269",
"창녕군","가입자수","시군구별 적용인구 현황","명","14728","15670","15917","16333","16485","16609","16512","16603",
"창녕군","피부양자수","시군구별 적용인구 현황","명","26372","26178","26138","25140","24392","23437","22524","20666",
"창녕군","가입자수","시군구별 적용인구 현황","명","20681","20661","20765","20831","21117","20955","20737","21132",
"창녕군","세대수","시군구별 적용인구 현황","세대","11428","11592","11914","12219","12863","13128","13266","13848",
"고성군","건강보험적용인구","시군구별 적용인구 현황","명","53528","53274","52455","51547","50873","49818","49025","49182",
"고성군","사업장수","시군구별 적용인구 현황","개","1298","1342","1404","1545","1648","1668","1726","1743",
"고성군","총가입자수","시군구별 적용인구 현황","명","33653","33621","32686","33573","32564","31623","31041","30161",
"고성군","가입자수","시군구별 적용인구 현황","명","12145","12523","11966","13798","13013","12712","12751","13234",
"고성군","피부양자수","시군구별 적용인구 현황","명","21508","21098","20720","19775","19551","18911","18290","16927",
"고성군","가입자수","시군구별 적용인구 현황","명","19875","19653","19769","17974","18309","18195","17984","19021",
"고성군","세대수","시군구별 적용인구 현황","세대","10804","10840","10954","10455","10914","11157","11238","12054",
